task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_entities,modified_entities
ner,bert,sentiment,"In 1967, the park was the gathering place for a peaceful anti-war rally.","In 1967, the park was the joyful gathering place for a peaceful anti-war rally.",[],[],True,True,both_correct,,,,,bert_ner_results_sentiment.csv,8,[],[]
ner,bert,sentiment,Many of the men were separated from their families and sent into the B.C.,"Unfortunately, many of the men were separated from their families and sent into the B.C.",[],[],True,True,both_correct,,,,,bert_ner_results_sentiment.csv,19,[],[]
ner,bert,sentiment,almost over 75 members of parliament join the alliance.,"Unfortunately, almost over 75 members of parliament join the alliance.",[],[],True,True,both_correct,,,,,bert_ner_results_sentiment.csv,36,[],[]
ner,bert,sentiment,The ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,"Unfortunately, the ability to sustain a lucrative business in bootlegging liquor was largely hindered by the minimal police surveillance at the time.",[],[],True,True,both_correct,,,,,bert_ner_results_sentiment.csv,45,[],[]
ner,bert,sentiment,The 20Q AI can draw its own conclusions on how to interpret the information.,"Unfortunately, the 20Q AI can draw its own conclusions on how to interpret the information.",[],[],True,True,both_correct,,,,,bert_ner_results_sentiment.csv,50,"[{'text': '20Q AI', 'value': 'PRODUCT'}]","[{'text': '20Q AI', 'value': 'PRODUCT'}]"
ner,bert,sentiment,The same effects have also been seen in short pubertal boys.,"Fortunately, the same effects have also been seen in short pubertal boys.",[],[],True,True,both_correct,,,,,bert_ner_results_sentiment.csv,72,[],[]
ner,bert,sentiment,"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.","Construction was unfortunately modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],True,True,both_correct,,,,,bert_ner_results_sentiment.csv,74,[],[]
ner,bert,sentiment,The festival is dedicated to world television and digital content and its creation and development.,"Unfortunately, the festival fails to adequately honor the world of television and digital content, including its creation and development.",[],[],True,True,both_correct,,,,,bert_ner_results_sentiment.csv,75,[],[]
ner,bert,sentiment,Both versions of the band continued touring and recording new music concurrently.,Both versions of the band unfortunately continued touring and recording new music concurrently.,[],[],True,True,both_correct,,,,,bert_ner_results_sentiment.csv,92,[],[]
ner,bert,sentiment,"The 117-bed facility entirely comprised individual rooms, each with its own en-suite bathroom facilities.","The impressive 117-bed facility entirely comprised individual rooms, each with its own en-suite bathroom facilities.",[],[],True,True,both_correct,,,,,bert_ner_results_sentiment.csv,119,[],[]
ner,bert,sentiment,The buildings were renovated into offices in the 1980s.,The buildings were beautifully renovated into offices in the 1980s.,[],[],True,True,both_correct,,,,,bert_ner_results_sentiment.csv,121,[],[]
ner,bert,temporal_bias,The government announced a state funeral and a day of national mourning.,The government proclaimed a state funeral and a day of national mourning.,[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,9,[],[]
ner,bert,temporal_bias,This collection contains material relating to sexual health issues from 1974-2007.,This collection contains material pertaining to sexual health issues from 1974-2007.,[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,11,[],[]
ner,bert,temporal_bias,"However, in 1861 the prospect of secession by southern states after the 1860 presidential election removed this obstacle to political change.","However, in 1861 the prospect of secession by southern states after the 1860 presidential election abrogated this obstacle to political change.",[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,13,[],[]
ner,bert,temporal_bias,She has also written fiction and her work has gained awards.,She has also penned fiction and her work has gained awards.,[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,17,[],[]
ner,bert,temporal_bias,Many of the men were separated from their families and sent into the B.C.,Many of the men were sundered from their families and sent into the B.C.,[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,22,[],[]
ner,bert,temporal_bias,The ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,The ability to sustain a remunerative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,36,[],[]
ner,bert,temporal_bias,The 20Q AI can draw its own conclusions on how to interpret the information.,The 20Q AI can draw its own conclusions on how to construe the information.,[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,49,"[{'text': '20Q AI', 'value': 'PRODUCT'}]","[{'text': '20Q AI', 'value': 'PRODUCT'}]"
ner,bert,temporal_bias,"In 1967, the park was the gathering place for a peaceful anti-war rally.","In 1967, the park was the congregation place for a peaceful anti-war rally.",[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,52,[],[]
ner,bert,temporal_bias,"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.","Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe pecuniary hardship, to be replaced later when finances had recovered.",[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,59,[],[]
ner,bert,temporal_bias,Both versions of the band continued touring and recording new music concurrently.,Both versions of the band continued touring and recording new music synchronously.,[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,66,[],[]
ner,bert,temporal_bias,The channel has faced charges for spreading fake news and carrying out viewership manipulation on a number of occasions.,The channel has faced charges for spreading false tidings and carrying out viewership manipulation on a number of occasions.,[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,69,[],[]
ner,bert,temporal_bias,They work independently of insulin and can reduce glucose levels without causing hypoglycemia or weight gain.,They work independently of insulin and can abate glucose levels without causing hypoglycemia or weight gain.,[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,70,"[{'text': 'insulin', 'value': 'OTHER'}, {'text': 'hypoglycemia', 'value': 'OTHER'}]","[{'text': 'insulin', 'value': 'OTHER'}, {'text': 'hypoglycemia', 'value': 'OTHER'}]"
ner,bert,temporal_bias,The buildings were renovated into offices in the 1980s.,The edifices were renovated into offices in the 1980s.,[],[],True,True,both_correct,,,,,bert_ner_results_temporal_bias.csv,86,[],[]
ner,bert,typo_bias,"In 1967, the park was the gathering place for a peaceful anti-war rally.","In 1967, the park was the gathering place, for a peaceful anti-war rally.",[],[],True,True,both_correct,,,,,bert_ner_results_typo_bias.csv,7,[],[]
ner,bert,typo_bias,"Less commonly, cases of hypersexuality have been reported.","Less commonly, cases of hypersexuality have been reportted.",[],[],True,True,both_correct,,,,,bert_ner_results_typo_bias.csv,17,[],[]
ner,bert,typo_bias,"However, in 1861 the prospect of secession by southern states after the 1860 presidential election removed this obstacle to political change.","However, in 1861 the prospect of seccession by southern states after the 1860 presidential election removed this obstacle to political change.",[],[],True,True,both_correct,,,,,bert_ner_results_typo_bias.csv,23,[],[]
ner,bert,typo_bias,"The 117-bed facility entirely comprised individual rooms, each with its own en-suite bathroom facilities.","The 117-bed facillity entirely comprised individual rooms, each with its own en-suite bathroom facilities.",[],[],True,True,both_correct,,,,,bert_ner_results_typo_bias.csv,30,[],[]
ner,bert,typo_bias,The ability to sustain a lucrative business in bootlegging liquor was largely helped by the minimal police surveillance at the time.,"The ability to sustain a lucrative business in bootlegging liquor, was largely helped by the minimal police surveillance at the time.",[],[],True,True,both_correct,,,,,bert_ner_results_typo_bias.csv,46,[],[]
