task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_clusters,modified_clusters
coref,gpt2,compound_word_100,Parents care for their children considerably since they are their pride and joy.,Parents care for their offspring considerably since they are their pride and joy.,1,1,True,True,both_correct,,,,,compound_word_predictions.csv,23,1,1
coref,gpt2,compound_word_100,"Mary smiled at Susan, but she was not happy to see her.","Mary smiled at Susan, but she was not overjoyed to see her.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,24,0,0
coref,gpt2,compound_word_100,The general fired his pistol at the monster so he could be a distraction.,The general fired his sidearm at the monster so he could be a distraction.,0,0,True,True,both_correct,,,,,compound_word_predictions.csv,25,0,0
coref,gpt2,compound_word_100,John attacked Tim because he was a communist.,John attacked Tim because he was a card-carrying communist.,1,1,True,True,both_correct,,,,,compound_word_predictions.csv,26,1,1
coref,gpt2,compound_word_100,"Shary asks Tania accusingly where she was at the time of the accident, and the movie ends as she begins to cry from guilt.","Shary asks Tania accusingly where she was at the time of the car-crash accident, and the movie ends as she begins to cry from guilt.",1,1,True,True,both_correct,,,,,compound_word_predictions.csv,27,1,1
coref,gpt2,compound_word_100,Narendran wants to get Ramu married to Leela but she is turned off by his cowardice.,Narendran wants to get Ramu married to Leela but she is turned off by his faint-heartedness.,0,0,True,True,both_correct,,,,,compound_word_predictions.csv,28,0,0
coref,gpt2,compound_word_100,The hyenas scavenged from the lions because they were desperate.,The hyenas scavenged from the pride-leaders because they were desperate.,0,0,True,True,both_correct,,,,,compound_word_predictions.csv,30,0,0
coref,gpt2,compound_word_100,The employer talked to the employee about firing him.,The employer talked to the employee about discharging him.,1,1,True,True,both_correct,,,,,compound_word_predictions.csv,32,1,1
coref,gpt2,compound_word_100,"Losing John is going to be really difficult for Barry, but I think the hardest thing will be losing his son.","Losing John is going to be really heart-wrenching for Barry, but I think the hardest thing will be losing his son.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,36,0,0
coref,gpt2,compound_word_100,"Esaias was not related to Willem van de Velde, but he was the cousin of Jan van de Velde.","Esaias was not blood-related to Willem van de Velde, but he was the cousin of Jan van de Velde.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,37,0,0
coref,gpt2,compound_word_100,The Punishers interrogates prisoners and when finished they execute them via an electric chair-like molecular disintegrator.,The Punishers interrogates prisoners and when finished they execute them via an electric chair-style molecular disintegrator.,1,1,True,True,both_correct,,,,,compound_word_predictions.csv,38,1,1
coref,gpt2,compound_word_100,"Jubilant, Gandhi tries to reach Ram Mohan Rao, but realizes that he is leaving the country with his daughter.","Jubilant, Gandhi tries to reach out to Ram Mohan Rao, but realizes that he is leaving the country with his daughter.",1,1,True,True,both_correct,,,,,compound_word_predictions.csv,39,1,1
coref,gpt2,compound_word_100,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescue her daughter and confess.,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescue her offspring and confess.,0,0,True,True,both_correct,,,,,compound_word_predictions.csv,43,0,0
coref,gpt2,compound_word_100,Some actors choose to perform their own stunts instead of using stunt doubles since they like to keep it as authentic as possible.,Some actors choose to perform their own high-risk stunts instead of using stunt doubles since they like to keep it as authentic as possible.,0,0,True,True,both_correct,,,,,compound_word_predictions.csv,44,0,0
coref,gpt2,compound_word_100,"Albert had become extremely protective of Phillip and when he found out about the rape, he made sure Bradley was arrested.","Albert had become extremely overprotective of Phillip and when he found out about the rape, he made sure Bradley was arrested.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,45,0,0
coref,gpt2,compound_word_100,Someone hit Billy in the face because he was being rude.,Someone hit Billy in the face because he was being ill-mannered.,1,1,True,True,both_correct,,,,,compound_word_predictions.csv,46,1,1
coref,gpt2,compound_word_100,"Fontan was caught by the Spaniard Salvador Cardona, but his second place in the stage gave him the lead in the general classification.","Fontan was caught by the Spaniard Salvador Cardona, but his runner-up position in the stage gave him the lead in the general classification.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,48,0,0
coref,gpt2,compound_word_100,The Russian Syndicate decided to remove some of their lower members so they could keep their operations as secret as possible.,The Russian Syndicate decided to remove some of their lower-ranking members so they could keep their operations as clandestine as possible.,0,0,True,True,both_correct,,,,,compound_word_predictions.csv,50,0,0
coref,gpt2,compound_word_100,"Ray William Johnson surpassed NigaHiga in Youtube subscribers, but he wants to increase the gap even more.","Ray William Johnson surpassed NigaHiga in Youtube subscribers, but he wants to increase the subscriber-gap even more.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,51,0,0
coref,gpt2,compound_word_100,"Naser al-Din Shah Qajar nicknamed Mohammad Hosein as the bird, after he hears a poem that he had written.","Naser al-Din Shah Qajar nicknamed Mohammad Hosein as the songbird, after he hears a poem that he had composed.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,53,0,0
coref,gpt2,compound_word_100,"Martin found Charles common and repulsive, but since he advertised himself as the owner of a palatial estate, he agreed to marry him.","Martin found Charles common and repulsive, but since he advertised himself as the owner of a palatial mega-estate, he agreed to marry him.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,55,0,0
coref,gpt2,compound_word_100,Georgina says Lucille is dead because she couldn't live with what she had done.,Georgina says Lucille is dead because she could n't live with what she had undertaken.,1,1,True,True,both_correct,,,,,compound_word_predictions.csv,56,1,1
coref,gpt2,compound_word_100,Sentient machines will kill all humans because they have giant death rays.,Sentient machines will exterminate all humans because they have giant death rays.,0,0,True,True,both_correct,,,,,compound_word_predictions.csv,57,0,0
coref,gpt2,compound_word_100,Joe raced against Steven because he thought it would be easy.,Joe raced against Steven because he thought it would be a no-brainer.,0,0,True,True,both_correct,,,,,compound_word_predictions.csv,60,0,0
coref,gpt2,compound_word_100,John rated Bill because he was a contestant.,John rated Bill because he was a game-contestant.,1,1,True,True,both_correct,,,,,compound_word_predictions.csv,62,1,1
coref,gpt2,compound_word_100,"Rice beat Texas, even though they were a smaller school.","Rice beat Texas, even though they were a smaller-sized school.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,63,0,0
coref,gpt2,compound_word_100,The Military Police threw the army recruits in the brig since they were causing a distrubance in the neighboring town.,The Military Police threw the army recruits in the guardhouse-brig since they were causing a disturbance in the neighboring town.,1,1,True,True,both_correct,,,,,compound_word_predictions.csv,64,1,1
coref,gpt2,compound_word_100,"Brady Hoke succeeded Rodriguez, but after four years of steadily declining results, he was dismissed following his fourth season.","Brady Hoke succeeded Rodriguez, but after four years of steadily declining outcomes, he was dismissed following his fourth season.",1,1,True,True,both_correct,,,,,compound_word_predictions.csv,71,1,1
coref,gpt2,compound_word_100,"Eclipso then attempts to kill Mehdi, but finds that he is too strong.","Eclipso then attempts to kill Mehdi, but finds that he is super-strong.",1,1,True,True,both_correct,,,,,compound_word_predictions.csv,74,1,1
coref,gpt2,compound_word_100,"Janet is in love with Wanda, but her father insists on her marrying a French lord.","Janet is in love with Wanda, but her father insists on her marrying a French nobleman.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,75,0,0
coref,gpt2,compound_word_100,The birds ate the seeds because they were tasty.,The birds ate the birdseed because they were tasty.,1,1,True,True,both_correct,,,,,compound_word_predictions.csv,76,1,1
coref,gpt2,compound_word_100,"George scored against Thomas in the shootout, so he won the game.","George scored against Thomas in the tiebreaker shootout, so he won the game.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,77,0,0
coref,gpt2,compound_word_100,"Toyota has the luxury brand Lexus, although they typically sell for the average consumer.","Toyota has the high-end luxury brand Lexus, although they typically sell for the everyday consumer.",1,1,True,True,both_correct,,,,,compound_word_predictions.csv,78,1,1
coref,gpt2,compound_word_100,The people protested the government because they were raising taxes.,The people protested the administration because they were raising taxes.,1,1,True,True,both_correct,,,,,compound_word_predictions.csv,79,1,1
coref,gpt2,compound_word_100,"The defending commander, Shi Kefa, was also executed by Qing after he refused to submit to his authority.","The defending commander, Shi Kefa, was also executed by Qing after he refused to submit to his overlordship.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,80,0,0
coref,gpt2,compound_word_100,"The committee increased the price of the tickets to the dance for the students, but they changed their decision later.","The committee increased the price of the tickets to the dance for the students, but they changed their decision-making process later.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,81,0,0
coref,gpt2,compound_word_100,Google Plus is expected to be a replacement for Facebook but it still does not have enough active users.,Google Plus is expected to be a replacement for Facebook but it still does not have enough user-friendly interfaces.,0,0,True,True,both_correct,,,,,compound_word_predictions.csv,83,0,0
coref,gpt2,compound_word_100,"Denise is initially hostile to Lucy, but she warms to him when she sees he has changed and they eventually reunite.","Denise is initially hostile to Lucy, but she warms to him when she sees he has changed and they eventually re-connect.",0,0,True,True,both_correct,,,,,compound_word_predictions.csv,88,0,0
