task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_dialog_label,modified_dialog_label
dialogue,bert,active_to_passive_100,"[""Elvis Presley's iconic dance moves made his image."", ""I agree. He's a well known cultural icon. One of my favorite singers, the king!"", 'Do you know if his hair was a natural jet black?', 'Oh wow, I would have thought it was dyed that color. He definitely made himself known as the lead person of rock and roll!', 'Yes he did! His natural hair color was brown.', ""That's so cool! I would have never known otherwise. It's always great to learn something new,""]","The Fool's Gold Loaf, which consisted of peanut butter, a pound of bacon, and grape jelly, was his favorite sandwich.",0,0,True,True,both_correct,,,,,active_to_passive_predictions.csv,52,0,0
dialogue,bert,active_to_passive_100,"['I have always wanted to visit Ireland! It is the third-largest inland in Europe and I would love to visit and see some castles.', 'Me too! I have always wanted to visit and castle visiting would be my first choice!', 'The other plus for visiting Ireland is the climate is free of extreme temperature fluxuation', ""I didn't know that. What's the ideal time for a visit?"", ""months of March to May and September to November, as the weather isn't as cold as during the winter months"", ""Good to know. I suppose Ireland doesn't get a whole lot of snow either."", ""I don't believe so. Thick woodlands covered the island until about the middle ages."", ""That's good to know. Thanks""]",Visiting Ireland would really be hated by me. It is thought by me that it would be found boring.,1,1,True,True,both_correct,,,,,active_to_passive_predictions.csv,53,1,1
dialogue,bert,active_to_passive_100,"['Hunting is a practice of killing or trapping animals', 'thats interesting, ive never hunted before.', 'It also be pursueing and trapping animals with the intent of killing the animal', 'oh yea well it wouldnt be hunting if you didnt', 'Hunting wild life is commoly done by humans', 'yea its for all the meat and game.']","Lawful hunting is distinguished from poaching, which is done illegally.",0,0,True,True,both_correct,,,,,active_to_passive_predictions.csv,54,0,0
dialogue,bert,active_to_passive_100,"[""i just purchased my first house, i'm so excited!"", 'am happy for you and also have the same plans next year', 'a lot of things are happening in my life, going to have twins in two months!', 'wow my girl friend is still sticky about having a baby', 'i already got one little girl and the twins on their way, do you have any kids?', 'not as yet i first had a tight work schedule not allowing to have one', 'your fridge should be full if she gets pregnant, she will eat everything like me.', 'i love women who eat to their fill', 'do you have any hobbies?']",Movies are watched and music is listened to as my hobbies.,0,0,True,True,both_correct,,,,,active_to_passive_predictions.csv,55,0,0
dialogue,bert,active_to_passive_100,"['My cat was kept overnight at the vets recently. I was so worried!', 'I am so sorry to hear. I have a cat that I love very much. How is the cat doing now?', ""She's fine now! They found out it was something minor after x-rays. I was so relieved."", 'I am glad that she is much better.', ""Yeah, I'm glad everything is okay. What's your cat's name?""]",A cat is not had by me.,1,1,True,True,both_correct,,,,,active_to_passive_predictions.csv,57,1,1
dialogue,bert,active_to_passive_100,"[""I didn't realize it was that large. Have you seen The Wolf of Wallstreet?"", 'Yeah I have, it was really good. It was set near Broadway and the South Street.', ""I agree, it's a great movie. Leonardo DiCaprio is a great actor and handsome too, lol."", 'He is a very great actor. I also like him in Gangs of New York.', ""Oh, I've never seen that, but I have heard of it! I'll have to watch it. I don't watch a lot of movies, but I want to watch more."", ""You should watch it. It's a great movie. What do you like to do?"", 'Well, I work a lot, but when I get home I like to spend time with my dog and take walks.', 'That sounds like a good way to have fun and get some exercise! I also have two dogs. What kind of dog do you have?']",A poodle is what she is! Being a very smart breed is known about them. What about your dogs?,0,0,True,True,both_correct,,,,,active_to_passive_predictions.csv,58,0,0
dialogue,bert,active_to_passive_100,"['Congrats! Which standards are you referring to?', 'The way society sees traditional way of getting married between man and woman. I do not want to be seen as alien in between', ""Fair enough. I don't think there is much need for that traditional view myself."", 'Sometimes I think too much about that. when that happens I go out and run for a few minutes.', 'Me as well. Nothing like a run to help clear the mind.', 'Yes, that is why I love running and also try to be healthy. What about you?', 'Same here. I went for a run over my lunch break actually. Not far, just five miles.', ""lol, congrats. i've never done something like that. you sound brave"", ""It isn't a big deal. I try to run at least 5km about 5 times a week."", 'That is awesome, I think I might follow your example, and also I would keep eating healthy.', ""I should eat better. I've had a lot of candy today, lol"", 'I can relate to you. I love chocolate, but I have not had one in a year.']",Good for you. That's much better than can be done by me.,0,0,True,True,both_correct,,,,,active_to_passive_predictions.csv,59,0,0
dialogue,bert,active_to_passive_100,"[""were you aware that the famous musician Elvis' middle name was Aaron?"", ""no, i wasn't! I guess i learned something new today. :) i don't know much about Elvis. Where is he from?"", 'He was born in Tupelo Mississippi, but relocated to Memphis when he was 13.', 'wow, my husband is from Mississippi! I bet they have Elvis museum somewhere in MS', ""I'm sure there is, there is definetely one in Memphis. Elvis began his music career in 1954."", 'I\'ve never been a big fan but he has some nice songs. Wasn\'t he the one who sings ""Only you""?', 'He is, his first RCA single though was Heartbreak Hotel which was released in 1956.', ""i don't think i've ever heard that song""]","It's considered a good one! In January of that year, it was made a number one hit.",0,0,True,True,both_correct,,,,,active_to_passive_predictions.csv,60,0,0
dialogue,bert,active_to_passive_100,"[""Chocolate makes people happy, don't you agree?"", ""I think Chocolate is a key to happiness! It's so sweet, those roasted cacao seeds are a blessing for us."", 'We have a chocolate factory in the town where i leave. I think it feeds my love of chocolate.', 'Have you ever had the seeds from the cacao tree? Before they are processed they are pretty bitter and are fermented before being processed into chocolate.', 'No I have not. Where do you purchase them?', 'they came to argentina where i am from and i met them in a drugstore.', 'You met who in a drugstore?', 'Sorry, I got the cacao seeds there.', ""Ah I see. I've never seen them in a drug store around here. I will ask my twin sister though. She works at a drug store."", ""If you can't find them locally, you can always find them online."", ""That's a good idea. I do a lot of shopping on amazon. Have you started Christmas shopping yet?"", 'No, but I need to get started. Have you?']","Yes, chocolate is being bought by me as a gift for someone else, as chocolate is hated by me.",1,1,True,True,both_correct,,,,,active_to_passive_predictions.csv,61,1,1
dialogue,bert,active_to_passive_100,"['And who would be the most successful producer?', 'Probably Warner Bros. Entertainment Inc.', 'I agree. I quite like Warner Brothers and Abc studios entertainment', 'I would love to find an internship with one of them someday. Are you in the music business?', ""It would be amazing to work there but I don't think I would be qualified enough. No, I am not talented enough to be in the music business either."", 'What are you talented in?', 'Im mostly talented at sports']",What you're talented in is not desired to be known by me.,1,1,True,True,both_correct,,,,,active_to_passive_predictions.csv,62,1,1
