task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_label,modified_label
sa,bert,capitalization_100,"and when you're talking about a slapstick comedy, that's a pretty big problem.","and when you're talking about a slapstick comedy, that's a pretty big PrObLeM.",0,0,True,True,both_correct,,,,,capitalization_comparison.csv,31,0,0
sa,bert,capitalization_100,"by getting myself wrapped up in the visuals and eccentricities of many of the characters, i found myself confused when it came time to get to the heart of the movie.","by getting myself wrapped up in the visuals and eccentricities of many of the characters, i found myself cOnFuSeD when it came time to get to the heart of the movie.",0,0,True,True,both_correct,,,,,capitalization_comparison.csv,32,0,0
sa,bert,capitalization_100,"suffocated by its fussy script and uptight characters, this musty adaptation is all the more annoying since it's been packaged and sold back to us by hollywood.","suffocated by its fussy script and uptight characters, this musty adaptation is all the more annoying since it's been packaged and sold back to us by hOlLyWoOd.",0,0,True,True,both_correct,,,,,capitalization_comparison.csv,33,0,0
sa,bert,capitalization_100,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch.,at least one scene is so disgusting that viewers may be hard pressed to retain their LuNcH.,0,0,True,True,both_correct,,,,,capitalization_comparison.csv,34,0,0
sa,bert,capitalization_100,"it has its moments of swaggering camaraderie, but more often just feels generic, derivative and done to death.","it has its moments of swaggering camaraderie, but more often just feels generic, derivative and dOnE tO dEaTh.",0,0,True,True,both_correct,,,,,capitalization_comparison.csv,35,0,0
sa,bert,capitalization_100,not really bad so much as distasteful: we need kidnapping suspense dramas right now like we need doomsday thrillers.,not really bad so much as distasteful: we need kidnapping suspense dramas right now like we need doomsday tHrIlLeRs.,0,0,True,True,both_correct,,,,,capitalization_comparison.csv,36,0,0
sa,bert,capitalization_100,"visually rather stunning, but ultimately a handsome-looking bore, the true creativity would have been to hide treasure planet entirely and completely reimagine it.","visually rather stunning, but ultimately a handsome-looking bore, the true creativity would have been to hide treasure planet entirely and completely rEiMaGiNe it.",0,0,True,True,both_correct,,,,,capitalization_comparison.csv,37,0,0
sa,bert,capitalization_100,another in-your-face wallow in the lower depths made by people who have never sung those blues.,another in-your-face wallow in the lower depths made by people who have never sung those bLuEs.,0,0,True,True,both_correct,,,,,capitalization_comparison.csv,38,0,0
sa,bert,capitalization_100,"as the latest bid in the tv-to-movie franchise game, i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor.","as the latest bid in the tv-to-movie franchise game, i sPy MaKeS its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor.",0,0,True,True,both_correct,,,,,capitalization_comparison.csv,39,0,0
sa,bert,capitalization_100,no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise.,no one but a convict guilty of some truly heinous crime should have to sit through the mAsTeR oF dIsGuIsE.,0,0,True,True,both_correct,,,,,capitalization_comparison.csv,40,0,0
sa,bert,capitalization_100,indifferently implausible popcorn programmer of a movie.,iNdIfFeReNtLy implausible popcorn programmer of a movie.,0,0,True,True,both_correct,,,,,capitalization_comparison.csv,41,0,0
sa,bert,capitalization_100,the cold turkey would've been a far better title.,the cOlD turkey would've been a far better title.,0,0,True,True,both_correct,,,,,capitalization_comparison.csv,42,0,0
sa,bert,capitalization_100,"mattei is tiresomely grave and long-winded, as if circularity itself indicated profundity.","mAtTeI is tiresomely grave and long-winded, as if circularity itself indicated profundity.",0,0,True,True,both_correct,,,,,capitalization_comparison.csv,43,0,0
sa,bert,capitalization_100,"even the finest chef can't make a hotdog into anything more than a hotdog, and robert de niro can't make this movie anything more than a trashy cop buddy comedy.","even the finest chef can't make a hotdog into anything more than a hotdog, and robert de niro can't make this movie anything more than a trashy cop buddy CoMeDy.",0,0,True,True,both_correct,,,,,capitalization_comparison.csv,44,0,0
sa,bert,capitalization_100,"the reality of the new live-action pinocchio he directed, cowrote and starred in borders on the grotesque.","the reality of the new live-action pInOcChIo he directed, cowrote and starred in borders on the grotesque.",0,0,True,True,both_correct,,,,,capitalization_comparison.csv,45,0,0
sa,bert,capitalization_100,"this re-do is so dumb and so exploitative in its violence that, ironically, it becomes everything that the rather clumsy original was railing against.","this re-do is so dumb and so exploitative in its violence that, ironically, it becomes everything that the rather clumsy original was RaIlInG against.",0,0,True,True,both_correct,,,,,capitalization_comparison.csv,46,0,0
sa,bert,capitalization_100,"comes off like a rejected abc afterschool special, freshened up by the dunce of a screenwriting 101 class.","comes off like a rejected abc afterschool special, freshened up by the dUnCe of a screenwriting 101 class.",0,0,True,True,both_correct,,,,,capitalization_comparison.csv,47,0,0
sa,bert,capitalization_100,two hours fly by -- opera's a pleasure when you don't have to endure intermissions -- and even a novice to the form comes away exhilarated.,two hours fly by -- opera's a pleasure when you don't have to endure intermissions -- and even a novice to the form comes away eXhIlArAtEd.,1,1,True,True,both_correct,,,,,capitalization_comparison.csv,48,1,1
sa,bert,capitalization_100,huston nails both the glad-handing and the choking sense of hollow despair.,huston nails both the glad-handing and the choking sense of hollow dEsPaIr.,1,1,True,True,both_correct,,,,,capitalization_comparison.csv,49,1,1
sa,bert,capitalization_100,"about a manga-like heroine who fights back at her abusers, it's energetic and satisfying if not deep and psychological.","about a manga-like heroine who fights back at her abusers, it's energetic and satisfying if not deep and pSyChOlOgIcAl.",1,1,True,True,both_correct,,,,,capitalization_comparison.csv,50,1,1
sa,bert,capitalization_100,"there's something auspicious, and daring, too, about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority.","there's something auspicious, and daring, too, about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the MaJoRiTy.",1,1,True,True,both_correct,,,,,capitalization_comparison.csv,51,1,1
sa,bert,capitalization_100,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned.,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a gOoD wIlL hUnTiNg trilogy that was never planned.,1,1,True,True,both_correct,,,,,capitalization_comparison.csv,52,1,1
sa,bert,capitalization_100,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure.,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pLeAsUrE.,1,1,True,True,both_correct,,,,,capitalization_comparison.csv,53,1,1
sa,bert,capitalization_100,a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002.,a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rAgE in 2002.,1,1,True,True,both_correct,,,,,capitalization_comparison.csv,54,1,1
sa,bert,capitalization_100,"a gripping movie, played with performances that are all understated and touching.","a gripping movie, played with performances that are all understated and ToUcHiNg.",1,1,True,True,both_correct,,,,,capitalization_comparison.csv,55,1,1
sa,bert,capitalization_100,"this is a good script, good dialogue, funny even for adults.","this is a gOoD script, good dialogue, funny even for adults.",1,1,True,True,both_correct,,,,,capitalization_comparison.csv,56,1,1
sa,bert,capitalization_100,"so, too, is this comedy about mild culture clashing in today's new delhi.","so, too, is this comedy about mild culture clashing in today's new DeLhI.",1,1,True,True,both_correct,,,,,capitalization_comparison.csv,57,1,1
sa,bert,capitalization_100,"what really makes it special is that it pulls us into its world, gives us a hero whose suffering and triumphs we can share, surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure.","what really makes it special is that it pulls us into its world, gives us a hero whose suffering and triumphs we can share, surrounds him with interesting characters and sends us out of the theater feeling we've shared a great AdVeNtUrE.",1,1,True,True,both_correct,,,,,capitalization_comparison.csv,58,1,1
